conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,da
499,8,Person 1,"yeah you're right, I wouldn't be surprised either","('aa',)",1.937072039,2.039730787,0.856046319,2.09056282,1.840185912,aa
499,9,Person 2,something needs to be done so hes not in power anymore,(),2.21898365,2.576909781,1.542305112,1.956206322,1.840185912,none
499,10,Person 1,yeah what do you think would be best?,"('qw',)",1.058025718,1.120288968,0.744740903,1.048667669,1.840185912,qw
499,11,Person 2,"an assacination no way hell relinquish power, and anyone in russia is to afraid to go against him","('sv',)",2.523873091,3.382557392,2.214533567,2.327400684,1.840185912,sv
499,12,Person 1,I know his approval ratings are at an all time low. the public is very unhappy with him in Russia,"('sv',)",2.694977045,2.546051741,1.799657464,2.134530783,1.840185912,sv
499,13,Person 2,They need to over throw him have a revolution,"('sv',)",2.40820837,2.823904276,1.975469947,1.938725471,1.840185912,sv
499,14,Person 1,yeah maybe so.  someone there needs to organize something I guess,"('sv',)",2.075146675,1.701402307,0.953578711,1.825294256,1.840185912,sv
499,15,Person 2,He would have them killed is the issue,"('sd',)",2.610122919,2.679399014,1.923268914,2.005349398,1.840185912,sd
499,16,Person 1,yeah probably so.  I guess they are just stuck,"('aa',)",2.573620081,1.797041774,1.61477828,1.670297146,1.840185912,aa
499,17,Person 2,crazy theres still evil dictators in 2019,"('sv',)",1.491704464,2.628190994,1.796574712,1.813424349,1.840185912,sv
499,18,Person 1,yeah it seems so archaic,"('aa', 'sv')",2.628969193,2.586719751,1.877740622,2.026554585,1.840185912,aa
499,19,Person 2,need to just kill them and move on,"('sv',)",1.857631207,2.33570981,1.478844047,1.710303545,1.840185912,sv
499,20,Person 1,yes unfortunately,"('aa',)",1.178714275,1.700187206,1.43208158,1.3946594,1.840185912,aa
499,21,Person 2,it was nice chatting bye,"('fc',)",0.675604641,1.378684998,0.288357705,0.978432894,1.840185912,fc
499,22,Person 1,you too bye,"('fc',)",0.636102378,1.267766953,0.614199877,0.874560595,1.840185912,fc
358,0,Person 1,Hi,"('fp',)",0.63861233,0.823676229,0.770946205,0.981627882,1.848352395,fp
358,1,Person 2,hey what did you think about that article?,"('qo',)",0.588602841,0.781176865,0.896609604,0.815060198,1.848352395,qo
358,2,Person 1,I think he was very depressed,"('sd',)",3.576350451,2.793705225,1.767068624,2.321581125,1.848352395,sd
358,3,Person 2,i just want toknow the motive,(),1.860659838,1.909045935,1.084184647,1.473416805,1.848352395,none
358,4,Person 1,I guess we will never know,"('sv',)",1.623354793,1.701052427,0.920823276,1.386065364,1.848352395,sv
358,5,Person 2,I feel so bad for there kids now,"('by',)",4.055708408,3.695169449,2.168192387,2.903000593,1.848352395,by
358,6,Person 1,yes me too,"('aa',)",1.767171144,1.574121356,1.318568587,1.863137484,1.848352395,aa
358,7,Person 2,they need thrapists,"('sd',)",1.784124374,1.93989718,1.596817374,1.70331049,1.848352395,sd
358,8,Person 1,that will be forever in their heads,(),2.917865753,3.120443821,1.62422502,1.806477427,1.848352395,none
358,9,Person 2,I agree also the people stuck on the plane while this was happening i would freak,"('aa',)",3.593826532,3.532920122,2.123270273,2.510309696,1.848352395,aa
358,10,Person 1,yes for sure,"('aa',)",1.599904537,1.542000651,1.121619344,1.382421732,1.848352395,aa
358,11,Person 2,I cant believe in 2019 somehting like this could happen at an airport,"('sv',)",2.826912165,3.307157993,2.014339209,2.028008223,1.848352395,sv
358,12,Person 1,yes you think someone would have stopped him,"('aa',)",2.070757151,1.899066567,1.23952508,1.575984597,1.848352395,aa
358,13,Person 2,Yeah better secruity maybe new laws need to be put in place,"('aa', 'sv')",2.162437439,1.755187631,1.010539532,1.763923645,1.848352395,aa
358,14,Person 1,yes for example look at that woman that keeps sneaking on planes how does she keep doing it,"('aa',)",1.996969223,2.202618599,1.714792848,1.914284945,1.848352395,aa
358,15,Person 2,oh i heard about that that is a huge problem and copy catters will probably try now,(),2.029546022,2.003212929,1.725032926,2.028864622,1.848352395,none
358,16,Person 1,yes for sure,"('aa',)",1.599904537,1.542000651,1.121619344,1.382421732,1.848352395,aa
358,17,Person 2,need security right when walking in airports,(),1.45808816,1.543375134,1.094545722,1.837889314,1.848352395,none
358,18,Person 1,yes they need to be up to par,"('aa',)",1.690681815,1.535493255,1.035335183,1.665580988,1.848352395,aa
358,19,Person 2,it was great chatting with you,"('fc',)",0.810915053,1.768010616,-0.001554433,1.087704897,1.848352395,fc
358,20,Person 1,it was great chatting with you also,"('fc',)",0.895822704,1.750933528,0.014913697,1.136657715,1.848352395,fc
358,21,Person 2,bye!,"('fc',)",0.587893307,1.090798497,0.625385642,1.006808996,1.848352395,fc
358,22,Person 1,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.848352395,fc
439,0,Person 1,I didn't know leprosy was still around,"('sd',)",2.147896051,2.09236598,1.50900948,2.208482981,1.867372523,sd
439,1,Person 2,"Yeah i remember reading about it in other countries, but I didn't know it was still in America.  Definitely didn't know squirrels carried it.","('sd',)",2.177103281,1.900981069,1.094595313,2.499278545,1.867372523,sd
439,2,Person 1,Jesus will cure it no worries,"('sv',)",1.63559711,2.028113127,1.097667813,1.595687985,1.867372523,sv
439,3,Person 2,"Thanks God for Jesus, taking care of his creation, humans, but fucking all the other ones he made...",(),2.045150042,3.12415266,1.030670047,2.240985155,1.867372523,none
439,4,Person 1,If this is taking care of us I'd hate to see what not taking care of us would look like,"('sv',)",3.240436316,3.259498358,1.773436308,2.466289759,1.867372523,sv
439,5,Person 2,"Sorry, I should clarify, he's taking care of his chosen people. Western white civilization.","('fa',)",2.256154776,2.405356169,1.104166031,2.16907382,1.867372523,fa
439,6,Person 1,well my previous statement still stands the whites are all doped up on heroin now and chopping their dicks off to become women,(),2.182744741,2.61043787,1.748396873,2.334211588,1.867372523,none
439,7,Person 2,"Lol only like 1% of em.  At least that's something they're choosing to do, and not involuntarily getting infected with squirrel leprosy though!","('sd',)",2.527670383,2.778031111,0.919364214,2.253674507,1.867372523,sd
439,8,Person 1,that makes it worse lol and i'm pretty sure its more then 1% that are addicts but the trannies are probably 1 percent,"('sv',)",2.483501911,2.389061689,1.633202195,2.258092165,1.867372523,sv
439,9,Person 2,"eh, I wouldn't let that kind of stuff bother you though, it's annoying, but it really doesn't affect you if you don't let it.","('sv',)",1.81587553,2.35132575,1.227115989,2.336928129,1.867372523,sv
439,10,Person 1,I don't really care about it we're making america great again cant,(),1.996548176,2.593882561,0.941630363,2.393636465,1.867372523,none
439,11,Person 2,"Sure doesn't sound like you don't care, you pivoted from leprosy squirrels to Jesus and cut off dicks reeeal quick","('sv',)",2.127671957,3.071945906,1.862469196,2.070829153,1.867372523,sv
439,12,Person 1,I have mental issues the FBI profiled me once,"('sd',)",1.381074667,2.31148982,1.746701121,2.974929094,1.867372523,sd
439,13,Person 2,"Lol good to know.  Anyway, thanks to the article, I now know to keep my distance from Armadillos.",(),1.629094839,2.247638226,0.528366089,2.491321802,1.867372523,none
439,14,Person 1,don't forget about prarie dogs they carry the hunta virus,(),1.546350121,1.834286094,1.700399756,1.845698953,1.867372523,none
439,15,Person 2,What's the hunta virus?,"('qw',)",1.05173707,1.126961231,1.033750415,1.251526117,1.867372523,qw
439,16,Person 1,its a cousin of ebola I find viruses to be really intersting,(),2.451202869,3.077883005,1.879389286,2.737276077,1.867372523,none
439,17,Person 2,"Do you think they go to cookouts together, and their virus parents brag about what great virus's they've become?","('qy',)",1.417612553,1.65950644,0.842122018,1.610031724,1.867372523,qy
439,18,Person 1,I think ebola makes a great rack of ribs and hunta is a little jeoulous,(),1.463972926,1.725563169,0.916395307,2.140324831,1.867372523,none
439,19,Person 2,hunta talks so much shit about ebola's ribs to their nephew malaria...,(),2.090862513,2.837024689,1.559396148,2.318325043,1.867372523,none
439,20,Person 1,there's always a fight between bubonic plague and polio,"('sd',)",1.638657212,1.829862118,1.710472345,1.733608246,1.867372523,sd
439,21,Person 2,Mumps is always getting drunk and groping his cousins wives.,"('sd',)",2.037654161,2.682303667,1.577695847,2.446285486,1.867372523,sd
439,22,Person 1,yea but they knew you can't marry the flu those girls are hussies,"('aa',)",1.960552931,2.632347107,1.759204507,2.071828604,1.867372523,aa
439,23,Person 2,"they seriously get around, i personally got fucked by the flu twice last year.","('sd',)",2.158924818,2.93539381,1.682792544,2.926949501,1.867372523,sd
439,24,Person 1,haha nice chatting with you bye,"('fc',)",0.6034922,1.316047549,0.187768668,0.820197225,1.867372523,fc
439,25,Person 2,lol bye,"('fc',)",0.484146446,1.179896235,0.749237061,0.970552862,1.867372523,fc
203,0,Person 1,That just angers me.,"('sd',)",3.337770224,3.730358362,2.032034397,2.464488268,1.86901615,sd
203,1,Person 2,"Me, too.","('sd',)",2.083757639,1.802777886,1.137236953,2.077370882,1.86901615,sd
203,2,Person 1,We need to do more to keep these endangered species afloat.,"('sv',)",2.936625957,2.401548624,0.815063477,1.945913076,1.86901615,sv
203,3,Person 2,I think they need to pay countries to not harvest their natural resources.,"('sv',)",2.494339466,1.921958566,1.38949728,2.33889842,1.86901615,sv
203,4,Person 1,They need to find other ways to go about doing things,"('sv',)",2.741848469,2.17633152,1.501847029,1.768225431,1.86901615,sv
203,5,Person 2,I can not blame them for doing what they are doing because that is what we did.,"('sv',)",2.296398878,2.470344305,1.499883413,2.665387392,1.86901615,sv
203,6,Person 1,Orangutans are endangered in that province so  it tends to make people angrier than usual,"('sd',)",2.550155878,2.085738659,1.682718039,1.954833388,1.86901615,sd
203,7,Person 2,"Yea, I would hate to lose orangutans","('sd',)",3.523799658,2.880755663,1.963502049,2.58052516,1.86901615,sd
203,8,Person 1,the risk of fires would increase if sungai putry was drained and deforested so its odd they'd do all that.,"('sv',)",2.19954586,1.610872865,1.612127781,1.730417252,1.86901615,sv
203,9,Person 2,Corporations rule the environment,"('sd',)",1.910098791,1.771615028,1.695507765,2.04686594,1.86901615,sd
203,10,Person 1,"nah, money rules all. money is the root of all evil. someone with money can do that doesnt have to be a big corporation unfortunately money is the key thing here","('sv',)",1.759997368,2.557510138,1.823229909,2.204295397,1.86901615,sv
203,11,Person 2,What do you think we could do to help them stop?,"('qw',)",1.84282136,1.455400825,0.819108248,1.335237622,1.86901615,qw
203,12,Person 1,give sanctions to the country,"('+',)",1.584568262,1.599300265,1.580541968,1.628179073,1.86901615,+
203,13,Person 2,That could work,"('ba',)",1.629382133,1.419355631,0.546477079,1.49664712,1.86901615,ba
203,14,Person 1,what do you think should be done to stop them?,"('qw',)",1.401999712,1.451550841,0.96941936,1.308799982,1.86901615,qw
203,15,Person 2,I would pay them to make a large part of the forest a national park.,"('sd',)",2.405979633,1.766290069,0.863853574,2.315532923,1.86901615,sd
203,16,Person 1,thats actually a good idea as well,"('ba',)",1.666971207,1.9407233,0.233256906,1.74866426,1.86901615,ba
203,17,Person 2,I think that is what they do in Africa for large game parks,"('sv',)",2.179210901,1.375484109,0.994586229,1.958360195,1.86901615,sv
203,18,Person 1,yeah thats true,"('aa',)",1.357841492,1.662231803,1.121654749,1.692509055,1.86901615,aa
203,19,Person 2,have you seen an orangutan at a zoo?,"('qy',)",1.231591702,1.275577784,0.964372993,1.372801423,1.86901615,qy
203,20,Person 1,"not really, have you?",(),0.752557218,1.144002557,0.932979703,1.20241046,1.86901615,none
203,21,Person 2,"Yes, they are pretty cool.","('aa',)",2.076183558,2.497808933,0.589161396,2.000745535,1.86901615,aa
203,22,Person 1,ive seen lions at a zoo but would like to see an orangutan,(),1.987258673,1.964627147,1.020456791,2.125882149,1.86901615,none
203,23,Person 2,I really like the elephants too.,"('sd',)",1.973819971,1.996658444,0.468897134,2.186184645,1.86901615,sd
203,24,Person 1,they have great memory,"('sd',)",1.384495974,1.659572959,0.356173426,1.516303301,1.86901615,sd
203,25,Person 2,do you have any other opinions about the article?,"('qy',)",0.881094813,0.950981975,1.099682808,0.962533176,1.86901615,qy
203,26,Person 1,not really do you?,(),0.875335276,1.221853495,1.01253283,1.30056262,1.86901615,none
203,27,Person 2,"No, it was really nice chatting with you. bye","('fc',)",0.760021865,1.663879037,0.161550969,0.95710206,1.86901615,fc
203,28,Person 1,bye,"('fc',)",0.375996411,0.742811799,1.016468287,0.913960874,1.86901615,fc
302,0,Person 1,Hello,"('fp',)",0.563009262,0.725495636,0.790180445,0.942569911,1.872742988,fp
302,1,Person 2,Hi. How are you?,"('fp',)",0.674141705,0.839913964,0.511645019,1.069080472,1.872742988,fp
302,2,Person 1,What did you think of the article,"('qo',)",0.663184941,0.7799474,0.990822911,0.905029774,1.872742988,qo
302,3,Person 2,It makes me quite sad. I feel for these people without food available.,"('by', 'sv')",4.028674126,3.673448563,1.823529243,2.833277702,1.872742988,by
302,4,Person 1,Tell me about it,"('ad',)",0.697431862,0.875245273,0.757078409,1.131231427,1.872742988,ad
302,5,Person 2,ABout the article or my sadness?,"('qy',)",2.16506362,2.062124968,1.490069151,1.945021033,1.872742988,qy
302,6,Person 1,Both. I think there needs to be more support,(),3.115887403,2.310997009,1.591948628,2.253234625,1.872742988,none
302,7,Person 2,"It seems to me from the article that the problem is less about getting the support in the area, and more about building a structure for self support. For instance, the farmers are unable to return to usable land because they are not secure there.","('sv',)",2.915174007,1.924749851,1.392436862,1.994515538,1.872742988,sv
302,8,Person 1,"I think some support is need to secure the land to make it usable, dont you think?","('qy',)",2.260094166,1.520473242,0.628900468,1.629875898,1.872742988,qy
302,9,Person 2,"Well, the article legitimately points out that this support has to be mandated by government first. Getting food to the people is one action that is beneficial, but it isn't curbing the real problems.","('sv',)",2.603460073,2.489797354,1.290960431,2.436241627,1.872742988,sv
302,10,Person 1,i see,(),1.009922028,1.100366116,1.301946521,1.432976723,1.872742988,none
302,11,Person 2,"So, I think the lesson here is that there really needs to be some counseling available for recovering governments - as crazy as that sounds - a not-for-profit that can help a sincere government regain control after something like the Boko Haram issue","('sv',)",2.89706111,2.497388124,0.899327278,2.374709368,1.872742988,sv
302,12,Person 1,I like that solution,"('sd',)",1.62606132,1.678551435,0.09413553,1.783829093,1.872742988,sd
302,13,Person 2,"Of course, it requires a lot sincerity on the part of the government. I think it is has a potential to be more effective than the mandated democracy via military action that the US tried in Iraq.","('sv',)",2.223851919,1.865116954,0.872074246,2.119368553,1.872742988,sv
302,14,Person 1,TRUE,"('aa',)",1.307130337,1.25707233,1.042652249,1.449406981,1.872742988,aa
302,15,Person 2,"What gets me, though, as a parent, is the idea that the kids have to suffer for the follies of the adults. What do you think about all the suffering that comes from these horrible situations? How could that be managed?","('qo',)",3.102432251,2.762494564,1.496239901,2.134637117,1.872742988,qo
302,16,Person 1,I think leaders in the region needs to step up and do something or remove them,"('sv',)",2.704509497,2.544171572,1.225724578,2.463383913,1.872742988,sv
302,17,Person 2,"If they are removed, how should it be done, and who should be put in their place?","('qh',)",1.91393435,1.882408261,1.207364678,1.675446153,1.872742988,qh
302,18,Person 1,Put some people that serve their immediate interest. Someone with vision and enough power to get things done,"('sv',)",2.234947205,1.94989121,0.561129689,1.686596274,1.872742988,sv
302,19,Person 2,Rome had a triumvirate. Three people in charge. Should a constitution allow a group of three to be installed when a single leadeer has failed?,"('qy',)",1.849680424,2.281365395,1.433869004,2.029212952,1.872742988,qy
302,20,Person 1,I think they should i think it makes better sense to me,"('sv',)",2.425238132,2.009676218,0.880481482,2.401046515,1.872742988,sv
302,21,Person 2,That's nice. My timer is almost how. I think you need to say bye first if you are done with the conversation,"('fc',)",1.005924344,1.536708713,0.538080096,1.42062974,1.872742988,fc
302,22,Person 1,ok goodbye,"('fc',)",0.583021283,0.911337018,0.863026559,1.111520052,1.872742988,fc
302,23,Person 2,bye,"('fc',)",0.375996351,0.742811739,1.016468406,0.913960993,1.872742988,fc
68,0,Person 1,Have you ever been bullied?,"('qy',)",0.959065437,1.296863914,1.122138977,1.296883345,1.873054625,qy
68,1,Person 2,I have in the past. Have you?,(),0.915372849,1.225286365,0.923177063,1.828549385,1.873054625,none
68,2,Person 1,"Not intensely, that I can remember. There was one older kid on the bus that gave me the business sometimes, but we ended up being friends after a time. How did you respond to being bullied?",(),1.299885988,1.657641768,0.771956801,2.38220191,1.873054625,none
68,3,Person 2,"I can relate to that. I was not severely bullied. It was off and on through elementary and some of middle school. In those moments of being bullied, i would usually ignore it. I was a resilient kid. Are you still friends with that person?",(),2.140414476,2.393407822,0.974418521,2.782006264,1.873054625,none
68,4,Person 1,"Haha, no. That was over 15 years ago. Do you have any ideas on the appropriate response to widespread bullying?",(),1.421890855,1.76838088,1.144011378,1.795734882,1.873054625,none
68,5,Person 2,"I think it depends. I think the bully that happens today is a bit different from the kind many experienced back then. Also, kids that get bullied today, their response to bullying varies.",(),2.372451305,1.892752171,1.026770353,2.198143244,1.873054625,none
68,6,Person 1,"I understand that, but there are a limited amount of ways to respond to verbal and physical abuse. I don't think that the way children respond varies much from when we were children. I think the key difference is that bullying doesn't end just because you're home from school. It can be something that haunts you around the clock day in and day out.","('sv',)",2.645763874,2.365220547,1.137870669,2.810011625,1.873054625,sv
68,7,Person 2,"Yes, that's what i meant. Bullying does not end even when you're home. What do you think would be an appropriate response to bullying?","('qo',)",1.861004591,1.840736151,1.099226356,1.964766622,1.873054625,qo
68,8,Person 1,"Unplugging, first and foremost. I don't participate in social media, but I think that it has been an overwhelmingly negative influence on society. The reason that children go to the lengths that this French girl did is because they feel absolutely alone in their suffering. Inclusion is the answer. Something as simple as assigning each child a emotional support classmate could do wonders for kids who are being singled out.","('sv',)",2.810493469,3.031625509,1.033980131,2.993674755,1.873054625,sv
68,9,Person 2,That is true. Social media has made a great impact on younger generations. I cannot imagine the impact it would have had on me as a kid. I do agree that inclusion is important and vital. I have never thought of the idea of assigning emotional support classmates. That is an absolutely great idea. Have you seen this used in the real world?,"('qo',)",2.694819689,2.633856535,0.690273166,2.664218664,1.873054625,qo
68,10,Person 1,"No, not in any kind of administrative capacity. But, I think that it could potentially be very effective. The modern world has a way of distorting the best of intentions though.",(),1.938193798,1.728439689,0.831033468,1.965651631,1.873054625,none
68,11,Person 2,How do you mean?,"('qo',)",0.725155175,0.918603897,1.006862283,0.962919772,1.873054625,qo
68,12,Person 1,"Well, an emotional support could potentially become an emotional detriment if a child chose to betray another child's confidence either maliciously or by complete accident.","('sv',)",2.554863453,2.349699736,1.575347066,2.214727879,1.873054625,sv
68,13,Person 2,I see. That is a something completely possible. I can see adults playing a better role for emotional support within the classroom. Perhaps having an assigned adult per classroom or something of that sort.,"('sv',)",2.741551876,2.02674222,0.758363962,2.333258867,1.873054625,sv
68,14,Person 1,"Right, when I was in elementary school we had parent volunteers called ""den mothers"" (our school mascot was a lion) who shared their information with children and provided a sympathetic ear. I'd actually be interested to see what a normal day at a public school looks like these days.","('sd',)",2.21231246,2.166687727,0.726332188,2.810309649,1.873054625,sd
68,15,Person 2,"We had something similar in elementary as well. Except, from what i remember, they were teachers assistants. They did the typical TA duties but were there as well to provide emotional support. I am curious too how a normal day is at a public school.","('sd',)",2.181614161,1.851280332,0.895180941,2.558815479,1.873054625,sd
68,16,Person 1,"I mean, my youngest brother is now home schooled and I know that people who can afford it now send their children to private schools. The devaluation of public education in the US has been profound and embarrassing.","('sd',)",3.265985012,3.619496107,1.574158788,3.128539324,1.873054625,sd
68,17,Person 2,I was homeschooled for high school. As a teen i absolutely hated it at first but now that i am older i have come to appreciate it. Public education is definitely not where is should be. I wish the government would make education a focus. It's been busy on other things of course.,"('sv',)",2.220989466,2.798301697,1.044602036,3.209861755,1.873054625,sv
68,18,Person 1,I went to a boarding school for two years in high school. I also absolutely hated it at the time but looking back I was healthier than I had ever been in my life up to that point. I enjoyed chatting with you! bye,"('fc',)",1.538331151,2.548357248,0.535843194,2.911134958,1.873054625,fc
68,19,Person 2,Bye. Thanks!,"('fc',)",0.70428592,1.252946019,0.545117378,0.82739836,1.873054625,fc
68,20,Person 1,"""bye"" has to be all lowercase","('fc',)",1.626760244,1.971824765,1.362903357,1.783292174,1.873054625,fc
68,21,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.873054625,fc
467,0,Person 1,How did this article make you feel?,"('qo',)",1.120786548,0.93838042,1.19403863,1.132023335,1.881088471,qo
467,1,Person 2,I was surprised because I did not know the Jewish community felt like that and you?,"('sd',)",2.25214839,2.137555838,1.010745168,2.013869762,1.881088471,sd
467,2,Person 1,Not really.  I'd be interested to know how they feel about Trump now seeing as he's been such a pro-Israel President.,(),2.431411743,2.021467924,1.222024322,2.070778608,1.881088471,none
467,3,Person 2,That is a good question.,"('ba',)",1.514768958,1.396468043,0.691052079,1.342111349,1.881088471,ba
467,4,Person 1,I'm part Jewish but have never had that much connection to Jews or understanding of their feelings on their place in our society.,"('sd',)",2.234778881,1.909238935,1.084081054,2.978049755,1.881088471,sd
467,5,Person 2,why not?,"('qh',)",1.15649128,1.18421638,0.945474744,1.295821786,1.881088471,qh
467,6,Person 1,It's just  not a big part of my family tree.,"('sd',)",2.018752813,1.857308149,1.163740158,2.602650404,1.881088471,sd
467,7,Person 2,I think the holocaust put the Jewish community on edge.,"('sv',)",3.125365734,2.235354662,1.600519538,2.313495874,1.881088471,sv
467,8,Person 1,"Yeah, sort of like slavery for blacks. Now everything gets viewed through that prism.  Jewish history has plenty of persecution before that too.","('aa', 'sv')",2.575093985,2.229456663,1.304331183,2.259263754,1.881088471,aa
467,9,Person 2,The article also said some Jewish people voted for Trump.,"('sd',)",2.074893713,1.736876011,1.180410385,1.743389726,1.881088471,sd
467,10,Person 1,The thing is though that I don't think Trump himself has ever done anything anti-semitic.  Certainly people who voted for him have.,"('sv',)",2.091339111,2.218434572,0.999190509,2.425825596,1.881088471,sv
467,11,Person 2,Trump does not really distance himself from the alt right.,"('sv',)",1.779511213,1.973479509,1.201764107,2.115506887,1.881088471,sv
467,12,Person 1,"Maybe, but I don't think his message exactly gets through when it's filtered through the media.  I thought Trump's response to Charlottesville, for example, was the correct one.  Both sides were at fault.","('sv',)",2.234791756,2.070057392,1.359763026,2.37983489,1.881088471,sv
467,13,Person 2,I disagree but we are all entitled to our opinions.,(),1.711283922,2.019902706,1.141080856,2.318025827,1.881088471,none
467,14,Person 1,"Yes, you're allowed to be wrong.",(),2.015517473,2.390064478,1.44652307,1.896864176,1.881088471,none
467,15,Person 2,lol your entitled to think that.,"('sv',)",1.658185005,2.149991751,1.311260343,1.682105899,1.881088471,sv
467,16,Person 1,"You spelled ""you're"" wrong.  But you're entitled to be wrong, as I said.",(),1.681087971,2.282377481,1.292265296,2.310370922,1.881088471,none
467,17,Person 2,you got me!,(),1.096034288,2.369920492,0.456755012,1.770986199,1.881088471,none
467,18,Person 1,"Yeah, it wasn't hard.  Any other thoughts on this article?  Do you think our democracy is being threatened by a Presidential election?","('qy',)",1.488240004,1.772236943,1.284425139,1.724242806,1.881088471,qy
467,19,Person 2,"Yes, our Presidential election is being threaten because republicans are allowing it to be.",(),2.165677547,2.460021257,1.51085794,2.212033749,1.881088471,none
467,20,Person 1,I'm not sure what you mean.,"('sd',)",1.266909122,1.377836704,1.247959375,1.062971592,1.881088471,sd
467,21,Person 2,The republicans are blocking bills that now allow other countries to mess with our elections which threatens our democracy.,"('sd',)",2.306208372,2.705232859,1.327225924,2.198716402,1.881088471,sd
467,22,Person 1,I think you're confused about a lot of what's going on.,"('sv',)",2.181024313,1.660878658,1.293451548,1.405162573,1.881088471,sv
467,23,Person 2,"Your opinion, it was nice chatting with you. bye","('fc',)",0.6435498,1.408290505,0.264433175,0.853952825,1.881088471,fc
467,24,Person 1,"Yeah, it's always nice chatting with someone who's mentally retarded.  bye","('fc',)",2.203359842,2.297866583,0.375421077,2.120595455,1.881088471,fc
117,0,Person 1,That is just a terrible quake that happened in New Zealand,"('sd',)",2.999990702,3.489455938,1.75186646,1.914087415,1.881393152,sd
117,1,Person 2,"yea,horrible...and really scary","('aa', 'sv')",3.427590609,3.892956018,2.141890049,2.180094957,1.881393152,aa
117,2,Person 1,I've personally experienced earthquakes and they are scary,"('sd',)",2.074642897,3.331680059,1.923540115,3.008699179,1.881393152,sd
117,3,Person 2,i can't imagine living in an earthquake prone area.....i'd be constantly worried,"('sv',)",3.372231483,3.296799898,2.014189959,2.66677475,1.881393152,sv
117,4,Person 1,being from California you get used to them but you always wonder if its the big one when they are occuring,"('sv',)",1.818356156,1.810689926,1.020644784,2.303429127,1.881393152,sv
117,5,Person 2,sure hope they could come up with a more accurate early detection system,(),2.423354864,1.831884623,0.6644997,1.381875277,1.881393152,none
117,6,Person 1,yeah that seems like theyll never find a way,"('aa',)",2.039675236,1.857504129,1.745082259,1.435487986,1.881393152,aa
117,7,Person 2,how often do you experience earthquakes?,"('qw',)",0.76509136,0.911583006,0.905787051,1.130130529,1.881393152,qw
117,8,Person 1,usually every year during the summer here in california,"('sd',)",1.067061543,1.274401665,0.907049,2.082056046,1.881393152,sd
117,9,Person 2,"that's interesting,so they are more common in summer?","('qy',)",1.760877132,1.519055963,0.728281856,1.472026825,1.881393152,qy
117,10,Person 1,from my experience although im no expert i feel them during the summer mostly,(),1.370444775,1.5384413,0.992582858,2.555025339,1.881393152,none
117,11,Person 2,"did you feel the most recent ""bigger one"" that was in the news recently?","('qy',)",0.992935002,1.202622533,0.936748743,1.098600626,1.881393152,qy
117,12,Person 1,i sure did that one did last pretty long,(),1.599254608,2.03681922,1.336952448,1.796860099,1.881393152,none
117,13,Person 2,"wow...what does it exactly feel like? i imagine it feeling like your in a boat or something,like wavy sort of","('sv',)",2.180158854,1.680181742,1.401781678,1.623370409,1.881393152,sv
117,14,Person 1,its like if your on top of a wood plank and someone under has control of the movement moving it side to side or however they want like wavy,"('sd',)",2.055274248,1.772916079,1.430679798,2.160693407,1.881393152,sd
117,15,Person 2,interesting...would you say that most houses/buildings in California are able to withstand a decent sized one? like how safe do you feel when it happens,"('qy',)",1.441900134,1.538360476,0.929452538,1.532954335,1.881393152,qy
117,16,Person 1,the newer ones maybe i doubt the older ones would like my house was built in the 70's before i was born i doubt it would hold up,"('sv',)",2.090790033,1.835185051,1.549652219,2.476878166,1.881393152,sv
117,17,Person 2,"man,i'd be freaked out...","('^q',)",3.154813528,3.413447618,1.955554843,2.225604296,1.881393152,^q
117,18,Person 1,yeah but you cant stop nature,"('fc',)",1.799087286,2.266413927,1.471258044,1.798712015,1.881393152,fc
117,19,Person 2,"yea,i guess you just got to learn to live with them","('sv',)",1.91587162,1.876764417,1.126438141,1.652630568,1.881393152,sv
117,20,Person 1,theres no earthquakes where you're from?,"('qw',)",0.939160347,1.089190006,0.812810123,1.319712877,1.881393152,qw
117,21,Person 2,"i live in new york,there have been a few but I've never felt anything...they are usually way offshore and pretty small","('sd',)",1.581414104,1.556195855,1.015556216,2.4488976,1.881393152,sd
117,22,Person 1,i guess in new york you just have to deal with the cold,(),2.005028486,1.715278268,1.526006579,1.918835163,1.881393152,none
117,23,Person 2,"yea,winter sucks....snow storms are a real pain to deal with","('aa', 'sv')",2.291110754,2.914242983,2.062083483,2.231988192,1.881393152,aa
117,24,Person 1,i cant imagine that! i guess every place has its pros and cons,"('sv',)",2.43048501,2.70927763,1.597738385,2.166712761,1.881393152,sv
117,25,Person 2,yep,"('b',)",1.019218326,1.719244838,1.365177512,1.393518329,1.881393152,b
117,26,Person 1,its been good fellow mturk friend. goodbye.,"('fc',)",1.045079947,1.809321761,0.483176261,1.444323063,1.881393152,fc
117,27,Person 2,Same to you! i learned some interesting things from the convo....bye!,"('fc',)",1.018109202,2.100162268,0.223408908,1.994597077,1.881393152,fc
426,0,Person 1,its a shame with the drought,"('sv',)",2.833091497,2.913425684,2.130647898,1.981470823,1.890772347,sv
426,1,Person 2,It's terrible what is happening to the world today!,"('sv',)",3.349130869,3.613587618,1.972333789,1.998328328,1.890772347,sv
